cbsa20,cbsatype20,CBSAName20,state_puma
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02100
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02000
46060,Metro,"Tucson, AZ",04-01906
12020,Metro,"Athens-Clarke County, GA",13-01800
46060,Metro,"Tucson, AZ",04-01907
46060,Metro,"Tucson, AZ",04-01908
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01607
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01606
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01605
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01604
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01603
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01602
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01601
46060,Metro,"Tucson, AZ",04-01909
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01506
39150,Metro,"Prescott Valley-Prescott, AZ",04-02502
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01505
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23303
39150,Metro,"Prescott Valley-Prescott, AZ",04-02503
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01503
22220,Metro,"Fayetteville-Springdale-Rogers, AR",05-00101
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01502
22220,Metro,"Fayetteville-Springdale-Rogers, AR",05-00102
33340,Metro,"Milwaukee-Waukesha, WI",55-02501
48580,Micro,"Whitewater, WI",55-02400
27500,Metro,"Janesville-Beloit, WI",55-02200
27260,Metro,"Jacksonville, FL",12-10903
31540,Metro,"Madison, WI",55-02103
30780,Metro,"Little Rock-North Little Rock-Conway, AR",05-01400
30780,Metro,"Little Rock-North Little Rock-Conway, AR",05-01501
36500,Metro,"Olympia-Lacey-Tumwater, WA",53-26701
29460,Metro,"Lakeland-Winter Haven, FL",12-10505
29460,Metro,"Lakeland-Winter Haven, FL",12-10504
29460,Metro,"Lakeland-Winter Haven, FL",12-10503
29460,Metro,"Lakeland-Winter Haven, FL",12-10502
29460,Metro,"Lakeland-Winter Haven, FL",12-10501
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10308
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10307
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10306
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10305
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10304
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10303
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10302
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10301
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10104
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10103
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10102
30780,Metro,"Little Rock-North Little Rock-Conway, AR",05-01502
31540,Metro,"Madison, WI",55-02102
45300,Metro,"Tampa-St. Petersburg-Clearwater, FL",12-10101
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09911
33100,Metro,"Miami-Fort Lauderdale-Pompano Beach, FL",12-09910
27260,Metro,"Jacksonville, FL",12-10902
38940,Metro,"Port St. Lucie, FL",12-11101
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26105
38940,Metro,"Port St. Lucie, FL",12-11102
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26106
44060,Metro,"Spokane-Spokane Valley, WA",53-26301
44060,Metro,"Spokane-Spokane Valley, WA",53-26302
44060,Metro,"Spokane-Spokane Valley, WA",53-26303
44060,Metro,"Spokane-Spokane Valley, WA",53-26304
19140,Metro,"Dalton, GA",13-00200
31540,Metro,"Madison, WI",55-02105
19660,Metro,"Deltona-Daytona Beach-Ormond Beach, FL",12-12704
19660,Metro,"Deltona-Daytona Beach-Ormond Beach, FL",12-12703
27860,Metro,"Jonesboro, AR",05-00700
19660,Metro,"Deltona-Daytona Beach-Ormond Beach, FL",12-12702
30780,Metro,"Little Rock-North Little Rock-Conway, AR",05-00900
19660,Metro,"Deltona-Daytona Beach-Ormond Beach, FL",12-12701
45540,Metro,"The Villages, FL",12-11900
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-11704
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-11703
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-11702
22900,Metro,"Fort Smith, AR-OK",05-01100
31540,Metro,"Madison, WI",55-02104
36740,Metro,"Orlando-Kissimmee-Sanford, FL",12-11701
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-11503
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-11502
35840,Metro,"North Port-Sarasota-Bradenton, FL",12-11501
37860,Metro,"Pensacola-Ferry Pass-Brent, FL",12-11300
38940,Metro,"Port St. Lucie, FL",12-11103
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02301
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01504
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02400
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23311
46520,Metro,"Urban Honolulu, HI",15-00304
46520,Metro,"Urban Honolulu, HI",15-00303
46520,Metro,"Urban Honolulu, HI",15-00302
46520,Metro,"Urban Honolulu, HI",15-00301
25900,Micro,"Hilo, HI",15-00200
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23309
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00135
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23310
22380,Metro,"Flagstaff, AZ",04-00500
42340,Metro,"Savannah, GA",13-04702
29420,Metro,"Lake Havasu City-Kingman, AZ",04-00601
46520,Metro,"Urban Honolulu, HI",15-00306
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23312
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23313
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23314
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23315
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23316
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23317
46660,Metro,"Valdosta, GA",13-04300
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23318
14740,Metro,"Bremerton-Silverdale-Port Orchard, WA",53-23501
14740,Metro,"Bremerton-Silverdale-Port Orchard, WA",53-23502
46520,Metro,"Urban Honolulu, HI",15-00305
46520,Metro,"Urban Honolulu, HI",15-00307
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00803
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00128
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00124
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00125
14260,Metro,"Boise City, ID",16-00800
14260,Metro,"Boise City, ID",16-00702
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00126
14260,Metro,"Boise City, ID",16-00701
14260,Metro,"Boise City, ID",16-00600
14260,Metro,"Boise City, ID",16-00500
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23304
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00127
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00129
46520,Metro,"Urban Honolulu, HI",15-00308
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00130
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00131
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00132
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23305
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00133
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23306
17660,Metro,"Coeur dAlene, ID",16-00200
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00134
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23307
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-23308
29420,Metro,"Lake Havasu City-Kingman, AZ",04-00602
42340,Metro,"Savannah, GA",13-04701
46060,Metro,"Tucson, AZ",04-01902
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02600
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25304
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00805
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25308
34580,Metro,"Mount Vernon-Anacortes, WA",53-25701
38060,Metro,"Phoenix-Mesa-Chandler, AZ",04-00807
46060,Metro,"Tucson, AZ",04-01904
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26101
33340,Metro,"Milwaukee-Waukesha, WI",55-02802
46060,Metro,"Tucson, AZ",04-01905
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25307
49740,Metro,"Yuma, AZ",04-01101
33340,Metro,"Milwaukee-Waukesha, WI",55-02801
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-26102
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25303
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25305
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25306
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02500
12260,Metro,"Augusta-Richmond County, GA-SC",13-03200
10500,Metro,"Albany, GA",13-04000
17980,Metro,"Columbus, GA-AL",13-03800
12260,Metro,"Augusta-Richmond County, GA-SC",13-03301
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25302
46060,Metro,"Tucson, AZ",04-01901
42660,Metro,"Seattle-Tacoma-Bellevue, WA",53-25301
12260,Metro,"Augusta-Richmond County, GA-SC",13-03302
31420,Metro,"Macon-Bibb County, GA",13-03000
46020,Micro,"Truckee-Grass Valley, CA",06-05700
20260,Metro,"Duluth, MN-WI",27-00301
47580,Metro,"Warner Robins, GA",13-03600
25540,Metro,"Hartford-East Hartford-Middletown, CT",09-20500
31140,Metro,"Louisville/Jefferson County, KY-IN",21-01800
30980,Metro,"Longview, TX",48-01200
10740,Metro,"Albuquerque, NM",35-00800
13980,Metro,"Blacksburg-Christiansburg, VA",51-12100
46140,Metro,"Tulsa, OK",40-20400
46060,Metro,"Tucson, AZ",04-01903
36140,Metro,"Ocean City, NJ",34-02601
41060,Metro,"St. Cloud, MN",27-01001
45860,Micro,"Torrington, CT",09-20100
40220,Metro,"Roanoke, VA",51-16101
18700,Metro,"Corvallis, OR",41-00301
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",24-01501
40080,Micro,"Richmond-Berea, KY",21-02200
18260,Micro,"Cookeville, TN",47-00700
49020,Metro,"Winchester, VA-WV",51-06900
10700,Micro,"Albertville, AL",01-00501
40060,Metro,"Richmond, VA",51-14900
41700,Metro,"San Antonio-New Braunfels, TX",48-06100
35420,Micro,"New Philadelphia-Dover, OH",39-02900
17140,Metro,"Cincinnati, OH-KY-IN",21-02600
44940,Metro,"Sumter, SC",45-01700
25620,Metro,"Hattiesburg, MS",28-01800
49340,Metro,"Worcester, MA-CT",09-20301
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",45-00700
16860,Metro,"Chattanooga, TN-GA",13-00100
26580,Metro,"Huntington-Ashland, WV-KY-OH",54-00800
14860,Metro,"Bridgeport-Stamford-Norwalk, CT",09-20904
35980,Metro,"Norwich-New London, CT",09-20402
49740,Metro,"Yuma, AZ",04-00701
45900,Micro,"Traverse City, MI",26-00500
44980,Micro,"Sunbury, PA",42-01000
27740,Metro,"Johnson City, TN",47-01101
36020,Micro,"Oak Harbor, WA",53-22900
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-02800
22520,Metro,"Florence-Muscle Shoals, AL",01-00100
26580,Metro,"Huntington-Ashland, WV-KY-OH",21-02800
26380,Metro,"Houma-Thibodaux, LA",22-02000
47020,Metro,"Victoria, TX",48-05600
41180,Metro,"St. Louis, MO-IL",29-01700
20500,Metro,"Durham-Chapel Hill, NC",37-00400
48060,Metro,"Watertown-Fort Drum, NY",36-00500
30460,Metro,"Lexington-Fayette, KY",21-02300
30100,Micro,"Lebanon, NH-VT",33-00100
32940,Micro,"Meridian, MS",28-01500
17300,Metro,"Clarksville, TN-KY",21-00300
23460,Metro,"Gadsden, AL",01-00700
46180,Micro,"Tupelo, MS",28-00500
43580,Metro,"Sioux City, IA-NE-SD",19-02000
29340,Metro,"Lake Charles, LA",22-00901
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00401
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-06100
23900,Metro,"Gettysburg, PA",42-03701
31020,Metro,"Longview, WA",53-21500
38240,Micro,"Pinehurst-Southern Pines, NC",37-03700
34980,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",47-02300
11700,Metro,"Asheville, NC",37-02300
36420,Metro,"Oklahoma City, OK",40-21800
46300,Metro,"Twin Falls, ID",16-00900
11700,Metro,"Asheville, NC",37-02500
43340,Metro,"Shreveport-Bossier City, LA",22-00200
40380,Metro,"Rochester, NY",36-00800
12420,Metro,"Austin-Round Rock-Georgetown, TX",48-05100
24860,Metro,"Greenville-Anderson, SC",45-01001
45500,Metro,"Texarkana, TX-AR",48-01100
49180,Metro,"Winston-Salem, NC",37-01900
45460,Metro,"Terre Haute, IN",18-01600
42860,Micro,"Seneca, SC",45-00101
28060,Micro,"Kalispell, MT",30-00100
36837,Micro,"Ottawa, IL",17-09900
19500,Metro,"Decatur, IL",17-11500
48700,Metro,"Williamsport, PA",42-00900
45820,Metro,"Topeka, KS",20-00601
35260,Micro,"New Castle, PA",42-01511
25220,Metro,"Hammond, LA",22-01800
44420,Metro,"Staunton, VA",51-01500
35300,Metro,"New Haven-Milford, CT",09-20703
27620,Metro,"Jefferson City, MO",29-00501
39660,Metro,"Rapid City, SD",46-00100
30940,Micro,"London, KY",21-00800
11020,Metro,"Altoona, PA",42-02200
14260,Metro,"Boise City, ID",16-00400
42940,Micro,"Sevierville, TN",47-01400
19780,Metro,"Des Moines-West Des Moines, IA",19-01400
21780,Metro,"Evansville, IN-KY",18-03300
38540,Metro,"Pocatello, ID",16-01300
10780,Metro,"Alexandria, LA",22-00700
12700,Metro,"Barnstable Town, MA",25-01301
43420,Metro,"Sierra Vista-Douglas, AZ",04-00900
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",36-02805
36660,Micro,"Opelousas, LA",22-01000
36540,Metro,"Omaha-Council Bluffs, NE-IA",19-02100
34060,Metro,"Morgantown, WV",54-00300
33540,Metro,"Missoula, MT",30-00200
22300,Micro,"Findlay, OH",39-01900
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-17700
36700,Micro,"Orangeburg, SC",45-01800
16500,Micro,"Centralia, WA",53-24100
24260,Metro,"Grand Island, NE",31-00300
28300,Micro,"Keene, NH",33-00501
38820,Micro,"Port Angeles, WA",53-20900
30860,Metro,"Logan, UT-ID",49-05000
28580,Micro,"Key West, FL",12-08625
12020,Metro,"Athens-Clarke County, GA",13-01900
34980,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",47-00600
27980,Metro,"Kahului-Wailuku-Lahaina, HI",15-00100
34180,Micro,"Moses Lake, WA",53-22500
37260,Micro,"Palatka, FL",12-10799
26380,Metro,"Houma-Thibodaux, LA",22-02100
12180,Micro,"Auburn, NY",36-00704
16820,Metro,"Charlottesville, VA",51-10901
32740,Micro,"Meadville, PA",42-00200
10300,Micro,"Adrian, MI",26-02500
29300,Micro,"LaGrange, GA-AL",13-02700
43060,Micro,"Shawnee, OK",40-21200
12980,Metro,"Battle Creek, MI",26-02000
16020,Metro,"Cape Girardeau, MO-IL",29-02300
24340,Metro,"Grand Rapids-Kentwood, MI",26-01100
25180,Metro,"Hagerstown-Martinsburg, MD-WV",54-00400
38300,Metro,"Pittsburgh, PA",42-04012
33460,Metro,"Minneapolis-St. Paul-Bloomington, MN-WI",55-01500
17140,Metro,"Cincinnati, OH-KY-IN",18-03200
24660,Metro,"Greensboro-High Point, NC",37-00300
28100,Metro,"Kankakee, IL",17-09100
16060,Metro,"Carbondale-Marion, IL",17-19900
42620,Micro,"Searcy, AR",05-00800
22540,Metro,"Fond du Lac, WI",55-00800
25860,Metro,"Hickory-Lenoir-Morganton, NC",37-02100
33500,Micro,"Minot, ND",38-00200
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",17-03700
37620,Metro,"Parkersburg-Vienna, WV",54-00200
17060,Micro,"Chillicothe, OH",39-04100
19740,Metro,"Denver-Aurora-Lakewood, CO",08-00601
36540,Metro,"Omaha-Council Bluffs, NE-IA",31-00701
27140,Metro,"Jackson, MS",28-01001
11260,Metro,"Anchorage, AK",02-00200
25980,Metro,"Hinesville, GA",13-04600
40780,Micro,"Russellville, AR",05-01000
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",37-02700
43700,Micro,"Somerset, KY",21-00700
18020,Metro,"Columbus, IN",18-03000
41180,Metro,"St. Louis, MO-IL",29-00400
13460,Metro,"Bend, OR",41-01702
49780,Micro,"Zanesville, OH",39-03100
43300,Metro,"Sherman-Denison, TX",48-00800
15260,Metro,"Brunswick, GA",13-04800
47700,Micro,"Warsaw, IN",18-00800
41420,Metro,"Salem, OR",41-09300
22420,Metro,"Flint, MI",26-01704
20220,Metro,"Dubuque, IA",19-00700
18880,Metro,"Crestview-Fort Walton Beach-Destin, FL",12-05998
18980,Micro,"Cullman, AL",01-01000
36460,Micro,"Olean, NY",36-02500
44660,Micro,"Stillwater, OK",40-21100
40260,Micro,"Roanoke Rapids, NC",37-00600
19820,Metro,"Detroit-Warren-Dearborn, MI",26-01701
43320,Micro,"Show Low, AZ",04-01000
39580,Metro,"Raleigh-Cary, NC",37-00500
31820,Micro,"Manitowoc, WI",55-00600
24220,Metro,"Grand Forks, ND-MN",38-00500
45180,Micro,"Talladega-Sylacauga, AL",01-01600
43620,Metro,"Sioux Falls, SD",46-00501
28140,Metro,"Kansas City, MO-KS",29-00800
19060,Metro,"Cumberland, MD-WV",24-00101
37980,Metro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34-02501
29020,Metro,"Kokomo, IN",18-01300
41400,Micro,"Salem, OH",39-02800
26740,Micro,"Hutchinson, KS",20-01600
23940,Micro,"Gillette, WY",56-00200
42700,Metro,"Sebring-Avon Park, FL",12-02799
23180,Micro,"Frankfort, KY",21-02000
29340,Metro,"Lake Charles, LA",22-00801
23700,Micro,"Gallup, NM",35-00100
18500,Micro,"Corning, NY",36-02404
27180,Metro,"Jackson, TN",47-02700
35100,Metro,"New Bern, NC",37-04300
40100,Micro,"Rio Grande City-Roma, TX",48-07600
33860,Metro,"Montgomery, AL",01-01700
28900,Micro,"Klamath Falls, OR",41-09200
45060,Metro,"Syracuse, NY",36-01500
31300,Micro,"Lumberton, NC",37-04900
11980,Micro,"Athens, TX",48-01800
48540,Metro,"Wheeling, WV-OH",54-00100
21820,Metro,"Fairbanks, AK",02-00300
39980,Micro,"Richmond, IN",18-02700
24060,Micro,"Glenwood Springs, CO",08-00100
26300,Metro,"Hot Springs, AR",05-01300
22840,Micro,"Fort Payne, AL",01-00600
44780,Micro,"Sturgis, MI",26-02200
39020,Micro,"Portsmouth, OH",39-04400
40660,Metro,"Rome, GA",13-01000
46380,Micro,"Ukiah, CA",06-03300
31260,Micro,"Lufkin, TX",48-04000
18900,Micro,"Crossville, TN",47-01800
14460,Metro,"Boston-Cambridge-Newton, MA-NH",33-00701
30940,Micro,"London, KY",21-00900
27530,Micro,"Jasper, AL",01-01301
41780,Micro,"Sandusky, OH",39-00500
26460,Micro,"Hudson, NY",36-02100
24940,Micro,"Greenwood, SC",45-01100
17980,Metro,"Columbus, GA-AL",01-02201
26860,Micro,"Indiana, PA",42-01900
41620,Metro,"Salt Lake City, UT",49-03000
19260,Micro,"Danville, VA",51-14300
13020,Metro,"Bay City, MI",26-01400
24620,Micro,"Greeneville, TN",47-00900
36580,Micro,"Oneonta, NY",36-00403
16220,Metro,"Casper, WY",56-00400
46140,Metro,"Tulsa, OK",40-20700
41500,Metro,"Salinas, CA",06-05303
20500,Metro,"Durham-Chapel Hill, NC",37-01500
21300,Metro,"Elmira, NY",36-02403
26020,Micro,"Hobbs, NM",35-01100
43740,Micro,"Somerset, PA",42-03800
24500,Metro,"Great Falls, MT",30-00500
28940,Metro,"Knoxville, TN",47-03700
28660,Metro,"Killeen-Temple, TX",48-03400
46140,Metro,"Tulsa, OK",40-20300
10140,Micro,"Aberdeen, WA",53-22700
47460,Metro,"Walla Walla, WA",53-20501
35620,Metro,"New York-Newark-Jersey City, NY-NJ-PA",42-00500
48980,Micro,"Wilson, NC",37-01001
41180,Metro,"St. Louis, MO-IL",17-11700
12660,Micro,"Baraboo, WI",55-02000
18580,Metro,"Corpus Christi, TX",48-06500
37740,Micro,"Payson, AZ",04-00400
12060,Metro,"Atlanta-Sandy Springs-Alpharetta, GA",13-01700
22100,Micro,"Farmington, MO",29-02200
21460,Micro,"Enterprise, AL",01-02400
10620,Micro,"Albemarle, NC",37-03300
24100,Micro,"Gloversville, NY",36-01600
45780,Metro,"Toledo, OH",39-00401
16740,Metro,"Charlotte-Concord-Gastonia, NC-SC",45-00501
21420,Metro,"Enid, OK",40-20200
29860,Micro,"Laurel, MS",28-01700
13180,Micro,"Beaver Dam, WI",55-02300
14100,Metro,"Bloomsburg-Berwick, PA",42-00803
24860,Metro,"Greenville-Anderson, SC",45-00800
25840,Micro,"Hermiston-Pendleton, OR",41-05901
44340,Micro,"Statesboro, GA",13-03400
38220,Metro,"Pine Bluff, AR",05-01600
11780,Micro,"Ashtabula, OH",39-00900
23860,Micro,"Georgetown, SC",45-02400
48540,Metro,"Wheeling, WV-OH",39-03000
19180,Metro,"Danville, IL",17-01902
24420,Metro,"Grants Pass, OR",41-09100
31980,Micro,"Marion, IN",18-01400
39780,Micro,"Red Bluff, CA",06-01100
28820,Micro,"Kinston, NC",37-04101
22020,Metro,"Fargo, ND-MN",27-00700
17220,Micro,"Clarksburg, WV",54-00600
28940,Metro,"Knoxville, TN",47-00800
25940,Metro,"Hilton Head Island-Bluffton, SC",45-01901
45220,Metro,"Tallahassee, FL",12-01398
19340,Metro,"Davenport-Moline-Rock Island, IA-IL",17-07300
28260,Micro,"Kearney, NE",31-00500
26580,Metro,"Huntington-Ashland, WV-KY-OH",39-04300
11620,Micro,"Ardmore, OK",40-21900
34340,Micro,"Mount Airy, NC",37-00200
20420,Micro,"Durango, CO",08-02200
22580,Micro,"Forest City, NC",37-02600
14660,Micro,"Brainerd, MN",27-00600
22500,Metro,"Florence, SC",45-01600
12740,Micro,"Barre, VT",50-00200
29060,Micro,"Laconia, NH",33-00201
38460,Micro,"Plattsburgh, NY",36-00200
34380,Micro,"Mount Pleasant, MI",26-01200
26420,Metro,"Houston-The Woodlands-Sugar Land, TX",48-05000
39500,Micro,"Quincy, IL-MO",17-00100
11940,Micro,"Athens, TN",47-03500
20180,Micro,"DuBois, PA",42-00300
20140,Micro,"Dublin, GA",13-03500
45660,Micro,"Tiffin, OH",39-01700
34820,Metro,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45-02601
35220,Micro,"New Castle, IN",18-01500
21020,Micro,"Elizabeth City, NC",37-00700
33940,Micro,"Montrose, CO",08-02401
20780,Micro,"Edwards, CO",08-00200
16980,Metro,"Chicago-Naperville-Elgin, IL-IN-WI",18-00700
49220,Micro,"Wisconsin Rapids-Marshfield, WI",55-01100
14140,Micro,"Bluefield, WV-VA",54-01100
16660,Micro,"Charleston-Mattoon, IL",17-02900
32380,Micro,"Mason City, IA",19-00200
38740,Micro,"Poplar Bluff, MO",29-02500
45140,Micro,"Tahlequah, OK",40-20600
25060,Metro,"Gulfport-Biloxi, MS",28-01900
39420,Micro,"Pullman, WA",53-27500
10760,Micro,"Alexander City, AL",01-02000
22060,Micro,"Faribault-Northfield, MN",27-02500
19100,Metro,"Dallas-Fort Worth-Arlington, TX",48-00600
19220,Micro,"Danville, KY",21-02100
24180,Micro,"Granbury, TX",48-02200
38900,Metro,"Portland-Vancouver-Hillsboro, OR-WA",41-09000
20260,Metro,"Duluth, MN-WI",27-00501
44180,Metro,"Springfield, MO",29-01400
11900,Micro,"Athens, OH",39-04200
39940,Micro,"Rexburg, ID",16-01100
13780,Metro,"Binghamton, NY",36-02204
12260,Metro,"Augusta-Richmond County, GA-SC",13-03100
31420,Metro,"Macon-Bibb County, GA",13-02900
44060,Metro,"Spokane-Spokane Valley, WA",53-26500
31580,Micro,"Madisonville, KY",21-00200
16860,Metro,"Chattanooga, TN-GA",47-03300
15860,Micro,"Cañon City, CO",08-02101
12860,Micro,"Batavia, NY",36-01000
43180,Micro,"Shelbyville, TN",47-03100
49100,Micro,"Winona, MN",27-02600
30980,Metro,"Longview, TX",48-01700
40340,Metro,"Rochester, MN",27-02800
41460,Micro,"Salina, KS",20-00200
31540,Metro,"Madison, WI",55-01900
42380,Micro,"Sayre, PA",42-00400
14380,Micro,"Boone, NC",37-00100
45500,Metro,"Texarkana, TX-AR",05-01200
34220,Micro,"Moultrie, GA",13-04100
45780,Metro,"Toledo, OH",39-00200
37500,Micro,"Paragould, AR",05-00500
43780,Metro,"South Bend-Mishawaka, IN-MI",26-02300
22180,Metro,"Fayetteville, NC",37-05200
26660,Micro,"Huntsville, TX",48-03900
32020,Micro,"Marion, OH",39-02600
22780,Micro,"Fort Leonard Wood, MO",29-01600
40740,Micro,"Roswell, NM",35-00400
29980,Micro,"Lawrenceburg, TN",47-03000
21780,Metro,"Evansville, IN-KY",21-01400
27540,Micro,"Jasper, IN",18-03500
32540,Micro,"McAlester, OK",40-21000
20580,Micro,"Eagle Pass, TX",48-07500
11740,Micro,"Ashland, OH",39-01500
24740,Micro,"Greenville, MS",28-00800
15540,Metro,"Burlington-South Burlington, VT",50-00100
25840,Micro,"Hermiston-Pendleton, OR",41-06501
28500,Micro,"Kerrville, TX",48-06000
36380,Micro,"Okeechobee, FL",12-05199
37060,Micro,"Oxford, MS",28-00400
14700,Micro,"Branson, MO",29-02800
32100,Micro,"Marquette, MI",26-00100
37900,Metro,"Peoria, IL",17-09500
37140,Micro,"Paducah, KY-IL",21-00100
10460,Micro,"Alamogordo, NM",35-00900
30300,Metro,"Lewiston, ID-WA",16-00300
28700,Metro,"Kingsport-Bristol, TN-VA",51-19100
47900,Metro,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51-17100
15460,Micro,"Burlington, IA-IL",19-02300
41760,Micro,"Sandpoint, ID",16-00100
33460,Metro,"Minneapolis-St. Paul-Bloomington, MN-WI",55-01600
16260,Micro,"Cedar City, UT",49-21000
13740,Metro,"Billings, MT",30-00700
24820,Micro,"Greenville, OH",39-02200
48940,Micro,"Wilmington, OH",39-04000
40540,Micro,"Rock Springs, WY",56-00500
29380,Micro,"Lake City, FL",12-00798
48780,Micro,"Williston, ND",38-00100
36340,Micro,"Oil City, PA",42-01300
17540,Micro,"Clinton, IA",19-00800
19000,Micro,"Cullowhee, NC",37-02400
42420,Micro,"Scottsbluff, NE",31-00100
48460,Micro,"West Plains, MO",29-02600
10860,Micro,"Alice, TX",48-07700
20460,Micro,"Durant, OK",40-22000
16620,Metro,"Charleston, WV",54-00700
47540,Micro,"Wapakoneta, OH",39-02100
35300,Metro,"New Haven-Milford, CT",09-20702
15820,Micro,"Campbellsville, KY",21-00600
44260,Micro,"Starkville, MS",28-00600
35820,Micro,"North Platte, NE",31-00400
17980,Metro,"Columbus, GA-AL",13-03700
43020,Micro,"Shawano, WI",55-00300
22280,Micro,"Fernley, NV",32-00300
